 ,,,,,,,,,,,,,,,
敏感词,Sensitive Word,https://chinadigitaltimes.net/2018/02/sensitive-words-emperor-xi-jinping-ascend-throne/,第一次测试日期/结果 Date/Result of Test 1,,第二次测试日期/结果 Date/Result of Test 2,,第三次测试日期/结果 Date/Result of Test 3,,第四次测试日期/结果 Date/Result of Test 4,,第五次测试日期/结果 Date/Result of Test 5,,第六次测试日期/结果 Date/Result of Test 6,,"“中国数字时代敏感词开源研究项目”是网站《中国数字时代》的一个研究项目，目前在更新新浪微博搜索敏感词列表。请网友参与，提供敏感词线索，共同构建和完善该敏感词列表。
"
枪声,[sound of] gunshot,--,2011-12-19,Y,2012-03-20,Y,,,,,,,,,
下体,nether regions,--,2011-12-19,Y,,,,,,,,,,,
感言,testimonial,--,2011-12-19,Y,,,,,,,,,,,
露丝,Rose [character from Internet novel Tomb of the Gods (神墓)],--,2011-12-19,Y,,,,,,,,,,,
公民社会,civil society,--,2011-12-19,Y,,,,,,,,,,,
迫害,persecute,--,2011-12-19,Y,2012-01-20,N,,,,,,,,,
厉以宁,Li Yining,--,2011-12-19,Y,,,,,,,,,,,
周旭洲,Zhou Xuzhou,--,2011-12-19,Y,,,,,,,,,,,
WK,WK,--,2011-12-19,Y,2011-12-21,N,,,,,,,,,
微博实名,Weibo real name,--,2011-12-19,Y,2012-01-02,N,,,,,,,,,
党委书记,Party committee secretary,--,2011-12-19,Y,2011-12-19,Y,2011-12-21,Y,,,,,,,
天与地,When Heaven Burns,--,2011-12-18,Y,2012-01-20,N,,,,,,,,,
庄烈宏,Zhuang Liehong,--,2011-12-14,Y,2011-12-19,N,,,,,,,,,
国际特赦,Amnesty International,--,2011-12-14,Y,2011-12-19,Y,2011-12-21,Y,,,,,,,
汕尾,Shanwei,--,2011-12-14,Y,2011-12-19,N,,,,,,,,,
9.21,9.21,--,2011-12-14,Y,2011-12-19,N,,,,,,,,,
猝死,sudden death,--,2011-12-14,Y,2011-12-19,N,,,,,,,,,
薛锦波,Xue Jinbo,--,2011-12-14,Y,2011-12-19,N,2011-12-31,Y,,,,,,,
袭击,surprise attack,--,2011-12-14,Y,2011-12-19,Y,2012-01-20,N,,,,,,,
对峙,confront,--,2011-12-14,Y,2011-12-19,Y,2012-10-19,N,,,,,,,
乌鸦 坎坷,crow bumpy (first character in each word together are Wukan),--,2011-12-14,Y,2011-12-19,N,,,,,,,,,
陆丰,Lufeng,--,2011-12-14,Y,2011-12-19,Y,,,,,,,,,
wukan,wukan,--,2011-12-14,Y,2011-12-19,N,,,,,,,,,
巨乳,big breasts,--,2011-12-08,Y,,,,,,,,,,,
豪乳,big breasts,--,2011-12-08,Y,,,,,,,,,,,
露点,dew point,--,2011-12-08,Y,,,,,,,,,,,
一虎八奶,One Tiger Eight Breasts,--,2011-12-08,Y,,,,,,,,,,,
宪章,charter,--,2011-12-08,Y,,,,,,,,,,,
老妈蹄花,Laoma Tihua (documentary by Ai Weiwei),--,2011-12-08,Y,,,,,,,,,,,
乌坎,Wukan,--,2011-12-06,Y,2011-12-14,Y,2011-12-19,Y,2011-12-21,N,2011-12-21,Y,2012-01-25,N,
学联,student federation,--,2011-12-06,Y,2014-09-29,Y,,,,,,,,,
乌尔,Wu'er,--,2011-12-06,Y,,,,,,,,,,,
请用文明来说服我,please use civilzation to persuade me,--,2011-12-06,Y,,,,,,,,,,,
占凡体,[Hu] Zhanfan style,--,2011-12-05,Y,,,,,,,,,,,
我在美国当市长助理,I Was a Mayoral Aide in the U.S. [book title],--,2011-12-05,Y,,,,,,,,,,,
李群,Li Qun,--,2011-12-05,Y,,,,,,,,,,,
元老,senior statesman,--,2011-12-05,Y,,,,,,,,,,,
屁股,butt,--,2011-12-02,Y,,,,,,,,,,,
洗牌,shuffle cards,--,2011-12-02,Y,,,,,,,,,,,
 蒋彦永,Jiang Yanyong,--,2011-12-02,Y,,,,,,,,,,,
僧人自焚,monk self-immolates,--,2011-12-01,Y,,,,,,,,,,,
四川 事件,Sichuan event,--,2011-12-01,Y,,,,,,,,,,,
四川 军队,Sichuan army,--,2011-12-01,Y,,,,,,,,,,,
轮奸,gang rape,--,2011-12-01,Y,,,,,,,,,,,
多维,Duowei (overseas media organization),--,2011-12-01,Y,,,,,,,,,,,
艾婶,"Aunt Ai (sounds like ""god Ai [Weiwei])",--,2011-12-01,Y,,,,,,,,,,,
共青团中央,Communist Youth League central authorities,--,2011-11-30,Y,,,,,,,,,,,
习太子,Princeling Xi,--,2011-11-30,Y,2012-03-22,Y,,,,,,,,,
习王储,Crown Prince Xi,--,2011-11-30,Y,2012-03-22,Y,,,,,,,,,
忠党国,faithful to the party-state,--,2011-11-30,Y,,,,,,,,,,,
垮台,fall from power,--,2011-11-30,Y,2012-03-22,Y,,,,,,,,,
倒台,fall from power,--,2011-11-30,Y,,,,,,,,,,,
颜色革命,color revolution,--,2011-11-30,Y,,,,,,,,,,,
余慧文,Yu Huiwen,--,2011-11-29,Y,,,,,,,,,,,
郑恩宠,Zheng Enchong,--,2011-11-29,Y,,,,,,,,,,,
江氏常委,Standing Committee members surnamed Jiang,--,2011-11-29,Y,,,,,,,,,,,
辛子陵,Xin Ziling,--,2011-11-29,Y,,,,,,,,,,,
博讯,Boxun,--,2011-11-29,Y,,,,,,,,,,,
带路党,Guiding Party,--,2011-11-28,Y,,,,,,,,,,,
美分党,One-Cent Party,--,2011-11-28,Y,,,,,,,,,,,
天葬,sky burial,--,2011-11-28,Y,,,,,,,,,,,
吃精,eat cum,--,2011-11-28,Y,,,,,,,,,,,
茉莉花革,Jasmine Revolution,--,2011-11-27,Y,2012-01-26,N,,,,,,,,,
江罗,Jiang Luo,--,2011-11-27,Y,2012-03-27,N,,,,,,,,,
Jasmine,Jasmine,--,2011-11-27,Y,,,,,,,,,,,
北京+年终奖,Beijing + year-end bonus,--,2011-11-27,Y,,,,,,,,,,,
裆中央,Central Crotch (CCP),--,2011-11-27,Y,,,,,,,,,,,
姬胜德,Ji Shengde,--,2011-11-26,Y,,,,,,,,,,,
杨尚昆,Yang Shangkun,--,2011-11-26,Y,,,,,,,,,,,
邹家华,Zou Jiahua,--,2011-11-26,Y,,,,,,,,,,,
叶选平,Ye Xuanping,--,2011-11-26,Y,,,,,,,,,,,
胡海青,Hu Haiqing,--,2011-11-26,Y,,,,,,,,,,,
尉健行,Wei Jianxing,--,2011-11-26,Y,,,,,,,,,,,
王荔蕻,Wang Lihong,--,2011-11-26,Y,,,,,,,,,,,
冯正虎,Feng Zhenghu,--,2011-11-26,Y,,,,,,,,,,,
王奉友,Wang Fengyou,--,2011-11-26,Y,,,,,,,,,,,
敏感,sensitive,--,2011-11-26,Y,,,,,,,,,,,
政治体制改革,reform of the political structure,--,2011-11-26,Y,,,,,,,,,,,
内斗,internal struggle,--,2011-11-26,Y,2012-03-22,N,2012-04-10,Y,2015-04-02,Y,,,,,
裸聊,naked chat,--,2011-11-26,Y,,,,,,,,,,,
火凤凰,FirePhoenix,--,2011-11-26,Y,,,,,,,,,,,
八大类社会组织,eight major types of social organization,--,2011-11-26,Y,,,,,,,,,,,
副主席,vice chairman,--,2011-11-26,Y,2012-09-11,Y,,,,,,,,,
黑监狱,black jail,--,2011-11-23,Y,2012-01-25,N,,,,,,,,,
冉匪,Bandit Ran (Ran Yunfei),--,2011-11-23,Y,,,,,,,,,,,
政治犯,political prisoner,--,2011-11-23,Y,,,,,,,,,,,
帮派,faction,--,2011-11-23,Y,,,,,,,,,,,
黄色,yellow (pornographic),--,2011-11-23,Y,,,,,,,,,,,
八八,eight eight,--,2011-11-23,Y,,,,,,,,,,,
外蒙,Outer Mongolia,--,2011-11-23,Y,,,,,,,,,,,
邓朴方,Deng Pufang,--,2011-11-18,Y,,,,,,,,,,,
北戴河会议,Beidaihe Meeting,--,2011-11-18,Y,2014-07-18,Y,,,,,,,,,
领导层,ruling class,--,2011-11-18,Y,,,,,,,,,,,
咪咪,titties,--,2011-11-18,Y,,,,,,,,,,,
网评,Internet commentator,--,2011-11-17,Y,,,,,,,,,,,
老虎庙,Tiger Temple,--,2011-11-17,Y,,,,,,,,,,,
开枪,fire a gun,--,2011-11-16,Y,2012-01-20,N,,,,,,,,,
派系,faction,--,2011-11-16,Y,2012-03-22,Y,2012-11-16,Y,2013-03-14,Y,,,,,
共党,"Common Party (middle character in ""communist party"" 共产党 removed)",--,2011-11-16,Y,,,,,,,,,,,
封锁,block,--,2011-11-16,Y,2012-06-27,Y,,,,,,,,,
金黄色葡萄球菌,"[should be ""yellow"" (pornographic) 黄色]",--,2011-11-16,Y,,,,,,,,,,,
舒兰,Shulan,--,2011-11-16,Y,,,,,,,,,,,
郭春平,Guo Chunping,--,2011-11-16,Y,,,,,,,,,,,
令计划,Ling Jihua,--,2011-11-16,Y,2014-07-15,N,,,,,,,,,
警卫局,Security Bureau,--,2011-11-16,Y,,,,,,,,,,,
江 亲信（词组或短语）,Jiang trusted followers,--,2011-11-16,Y,2012-03-22,Y,,,,,,,,,
江系,Jiang system,--,2011-11-16,Y,2012-03-22,Y,,,,,,,,,
胡系,Hu system,--,2011-11-16,Y,,,,,,,,,,,
西安爆炸,Xi'an explosion,--,2011-11-16,Y,,,,,,,,,,,
阳光时务,iSun Affairs,--,2011-11-16,Y,,,,,,,,,,,
杜宪,Du Qian,--,2011-11-16,Y,,,,,,,,,,,
薛飞,Xue Fei,--,2011-11-16,Y,,,,,,,,,,,
雪山狮子旗,snow lion flag,--,2011-11-16,Y,,,,,,,,,,,
军转,professional soldier,--,2011-11-16,Y,,,,,,,,,,,
火药配方,gunpowder formula,--,2011-11-16,Y,,,,,,,,,,,
罢运,strike,--,2011-11-16,Y,2012-01-20,N,,,,,,,,,
冲突,conflict,--,2011-11-16,Y,2012-01-30,Y,2013-10-16,N,,,,,,,
联名上书,submit a petition,--,2011-11-16,Y,2012-01-20,N,,,,,,,,,
艾瓜子,Melon Seed Ai [Weiwei],--,2011-11-11,Y,2013-07-02,N,,,,,,,,,
第二十三条,Article Twenty-Three,--,2011-11-10,Y,2013-07-02,N,,,,,,,,,
艾虎,Tiger Ai [Weiwei],--,2011-11-10,Y,2013-07-02,N,,,,,,,,,
艾ww,Ai ww,--,2011-11-10,Y,2013-07-02,Y,,,,,,,,,
血染的风采,Bloodstained Glory,--,2011-11-10,Y,,,,,,,,,,,
lama,lama,--,2011-11-10,Y,,,,,,,,,,,
dalai,dalai,--,2011-11-10,Y,,,,,,,,,,,
葵花籽,sunflower seeds,--,2011-11-10,Y,,,,,,,,,,,
强暴,rape,--,2011-11-10,Y,,,,,,,,,,,
刘先生,Mr. Liu,--,2011-11-10,Y,,,,,,,,,,,
班子,brothel,--,2011-11-10,Y,2012-03-22,Y,,,,,,,,,
吉林士兵,Jilin soldier,--,2011-11-10,Y,,,,,,,,,,,
吉林战士（短语或组合）,Jilin combatant (stand-along phrase or phrase containing these words),--,2011-11-10,Y,,,,,,,,,,,
95式自动步枪,QBZ-95,--,2011-11-10,Y,,,,,,,,,,,
张新岩,Zhang Xinyan,--,2011-11-10,Y,,,,,,,,,,,
李鑫鑫,Li Xinxin,--,2011-11-10,Y,,,,,,,,,,,
杨帆,Yang Fan,--,2011-11-10,Y,,,,,,,,,,,
林鹏汉,Lin Penghan,--,2011-11-10,Y,,,,,,,,,,,
携枪出逃,flee carrying a gun,--,2011-11-10,Y,,,,,,,,,,,
正无,[meaning unknown],--,2011-11-08,Y,,,,,,,,,,,
异见,dissident,--,2011-11-08,Y,,,,,,,,,,,
胡星斗,Hu Xingdou,--,2011-11-08,Y,,,,,,,,,,,
国之利刃,Dagger of the State (novel),--,2011-11-08,Y,,,,,,,,,,,
弟弟睡了,little brother is asleep,--,2011-11-08,Y,,,,,,,,,,,
高瑛,Gao Ying,--,2011-11-08,Y,,,,,,,,,,,
fakesheji,fakesheji,--,2011-11-08,Y,,,,,,,,,,,
刘艳萍,Liu Yanping,--,2011-11-08,Y,,,,,,,,,,,
路青,Lu Qing,--,2011-11-08,Y,,,,,,,,,,,
刘晓原,Liu Xiaoyuan,--,2011-11-08,Y,,,,,,,,,,,
老艾,Old Ai,--,2011-11-08,Y,,,,,,,,,,,
艾末末,Ai Weiwei,--,2011-11-08,Y,,,,,,,,,,,
艾借款,Ai lend money,--,2011-11-08,Y,,,,,,,,,,,
艾捐款,Ai donate,--,2011-11-08,Y,,,,,,,,,,,
艾汇款,Ai remit money,--,2011-11-08,Y,,,,,,,,,,,
aiww,aiww,--,2011-11-08,Y,,,,,,,,,,,
七宗罪,seven deadly sins,--,2011-11-08,Y,,,,,,,,,,,
艾债主,Creditor Ai,--,2011-11-08,Y,,,,,,,,,,,
草场地,Caochangdi,--,2011-11-08,Y,,,,,,,,,,,
艾神,the god Ai,--,2011-11-08,Y,,,,,,,,,,,
幸福大街储蓄所,Happiness Avenue Savings Agency (Ai Weiwei's house),--,2011-11-08,Y,,,,,,,,,,,
艾虎子,Tiger Cub Ai,--,2011-11-05,Y,,,,,,,,,,,
杜导正,Du Daozheng,--,2011-11-03,Y,,,,,,,,,,,
韩正,Han Zheng,--,2011-11-03,Y,,,,,,,,,,,
文化大革命,Great Cultural Revolution,--,2011-11-03,Y,,,,,,,,,,,
tiananmen square,tiananmen square,--,2011-11-03,Y,,,,,,,,,,,
democracy,democracy,--,2011-11-03,Y,,,,,,,,,,,
cultural revolution,cultural revolution,--,2011-11-03,Y,,,,,,,,,,,
culture revolution,culture revolution,--,2011-11-03,Y,,,,,,,,,,,
CCP,CCP,--,2011-11-03,Y,,,,,,,,,,,
JMZ,JMZ,--,2011-11-03,Y,,,,,,,,,,,
一党专制,one-party autocracy,--,2011-11-02,Y,,,,,,,,,,,
异议人士,dissident,--,2011-11-02,Y,,,,,,,,,,,
异见人士,dissident,--,2011-11-02,Y,,,,,,,,,,,
持不同政见,have different political views,--,2011-11-02,Y,2014-01-31,Y,,,,,,,,,
丁关根,Ding Guangen,--,2011-11-02,Y,,,,,,,,,,,
独裁,dictatorship,--,2011-11-02,Y,2013-03-06,N,,,,,,,,,
刘宾雁,Liu Binyan,--,2011-11-02,Y,,,,,,,,,,,
蟹农场,Hexie Farm,--,2011-11-02,Y,2012-03-30,N,,,,,,,,,
蔡武,Cai Wu,--,2011-11-02,Y,,,,,,,,,,,
夏勇,Xia Yong,--,2011-11-02,Y,,,,,,,,,,,
盘古乐队,Punkgod,--,2011-11-02,Y,,,,,,,,,,,
BLOOD,BLOOD,--,2011-11-02,Y,,,,,,,,,,,
总书记,secretary-general,--,2011-11-02,Y,2013-04-16,N,,,,,,,,,
换届,leadership transition,--,2011-11-02,Y,,,,,,,,,,,
抗议,protest,--,2011-11-02,Y,2011-12-22,Y,2012-01-20,N,2012-06-08,Y,,,,,
乱伦,incest,--,2011-11-02,Y,,,,,,,,,,,
五毛,fifty cents,--,2011-11-02,Y,,,,,,,,,,,
屠杀,massacre,--,2011-11-02,Y,,,,,,,,,,,
看中国,ChinaGaze (overseas website),--,2011-11-02,Y,,,,,,,,,,,
CLY,CLY,--,2011-11-02,Y,,,,,,,,,,,
陈希同,Chen Xitong,--,2011-10-31,Y,,,,,,,,,,,
湖州抗税,Huzhou tax protest,--,2011-10-28,Y,2011-10-31,Y,,,,,,,,,
被删除,was deleted,--,2011-10-27,Y,,,,,,,,,,,
wenjiabao,wenjiabao,--,2011-10-27,Y,,,,,,,,,,,
jiangzemin,jiangzemin,--,2011-10-27,Y,,,,,,,,,,,
wubangguo,wubangguo,--,2011-10-27,Y,,,,,,,,,,,
方励之,Fang Lizhi,--,2011-10-27,Y,2012-04-07,Y,,,,,,,,,
亚洲周刊,Yazhou Zhoukan [Asia Weekly],--,2011-10-27,Y,,,,,,,,,,,
胡金滔,Hu Jintao,--,2011-10-27,Y,,,,,,,,,,,
胡掏X,Hu TaoX,--,2011-10-27,Y,,,,,,,,,,,
胡X掏,Hu Xtao,--,2011-10-27,Y,,,,,,,,,,,
胡套X,Hu TaoX,--,2011-10-27,Y,,,,,,,,,,,
胡X套,Hu Xtao,--,2011-10-27,Y,,,,,,,,,,,
胡涛,Hu TaoX,--,2011-10-27,Y,,,,,,,,,,,
胡X涛,Hu Xtao,--,2011-10-27,Y,,,,,,,,,,,
胡紧X,Hu JinX,--,2011-10-27,Y,,,,,,,,,,,
胡X紧,Hu Xjin,--,2011-10-27,Y,,,,,,,,,,,
刘四,Liu Four,--,2011-10-27,Y,,,,,,,,,,,
liusi,liusi,--,2011-10-27,Y,,,,,,,,,,,
liu四,liu four,--,2011-10-27,Y,,,,,,,,,,,
bajiu,bajiu,--,2011-10-27,Y,,,,,,,,,,,
捌九,eight nine,--,2011-10-27,Y,,,,,,,,,,,
八玖,eight nine,--,2011-10-27,Y,,,,,,,,,,,
陆四,"Lu four [sounds like ""liu si"" 64]",--,2011-10-27,Y,,,,,,,,,,,
六肆,six four,--,2011-10-27,Y,,,,,,,,,,,
良心犯,prisoner of conscience,--,2011-10-27,Y,2012-02-04,N,2014-08-15,Y,,,,,,,
瘟家保,Wen Jiabao,--,2011-10-27,Y,,,,,,,,,,,
瘟假报,Wen Jiabao,--,2011-10-27,Y,,,,,,,,,,,
温假报,Wen Jiabao,--,2011-10-27,Y,,,,,,,,,,,
温夹包,Wen Jiabao,--,2011-10-27,Y,,,,,,,,,,,
温佳宝,Wen Jiabao,--,2011-10-27,Y,,,,,,,,,,,
贾庆,Jia Qing,--,2011-10-27,Y,,,,,,,,,,,
胡锦X,Hu JinX,--,2011-10-27,Y,,,,,,,,,,,
温加,Wen Add [Jia],--,2011-10-27,Y,,,,,,,,,,,
温家X,Wen JiaX,--,2011-10-27,Y,2012-10-26,Y,,,,,,,,,
温宝宝,Baby Wen,--,2011-10-27,Y,,,,,,,,,,,
德江,Dejiang,--,2011-10-27,Y,2014-06-20,Y,,,,,,,,,
近平,Xijin,--,2011-10-27,Y,2012-09-11,N,,,,,,,,,
庆林,Qinglin,--,2011-10-27,Y,,,,,,,,,,,
涛哥,Brother Tao (Hu Jintao),--,2011-10-27,Y,,,,,,,,,,,
家宝,Jiabao,--,2011-10-27,Y,,,,,,,,,,,
克强,Keqiang,--,2011-10-27,Y,2014-08-15,N,,,,,,,,,
晓波,Xiaobo,--,2011-10-27,Y,,,,,,,,,,,
八大,eight big [Eight Elders],--,2011-10-27,Y,2012-03-22,Y,,,,,,,,,
反攻大陆,counterattack on the mainland,--,2011-10-27,Y,2012-02-04,N,,,,,,,,,
因言获罪,punish for one's words,--,2011-10-27,Y,2012-02-04,N,,,,,,,,,
自由民主,freedom and democracy,--,2011-10-27,Y,2012-02-04,N,,,,,,,,,
赵启正,Zhao Qizheng,--,2011-10-27,Y,,,,,,,,,,,
集会,assemble,--,2011-10-27,Y,2012-01-20,N,2012-09-19,Y,2013-10-16,N,,,,,
织里,Zhili [in Huzhou],--,2011-10-27,Y,,,,,,,,,,,
性浪,Sex Wave [Sina],--,2011-10-23,Y,,,,,,,,,,,
自由光诚,free Guangcheng,--,2011-10-22,Y,,,,,,,,,,,
要有光,let there be light,--,2011-10-22,Y,2012-04-27,Y,,,,,,,,,
要有诚,let there be truth,--,2011-10-22,Y,2012-04-27,Y,,,,,,,,,
冻尸骨村,Frozen Skeleton Village [Dongshigu],--,2011-10-22,Y,,,,,,,,,,,
东尸骨村,East Skeleton Village [Dongshigu],--,2011-10-22,Y,,,,,,,,,,,
东师古,Dongshigu,--,2011-10-22,Y,2012-04-28,Y,,,,,,,,,
郭伙佳,Guo Huojia,--,2011-10-22,Y,,,,,,,,,,,
围攻,beseige,--,2011-10-22,Y,,,,,,,,,,,
占领中国,occupy China,--,2011-10-20,Y,,,,,,,,,,,
占领北京,occupy Beijing,--,2011-10-20,Y,,,,,,,,,,,
占领上海,occupy Shanghai,--,2011-10-20,Y,,,,,,,,,,,
占领广州,occupy Guangzhou,--,2011-10-20,Y,,,,,,,,,,,
占领西安,occupy Xi'an,--,2011-10-20,Y,,,,,,,,,,,
占领天津,occupy Tianjin,--,2011-10-20,Y,,,,,,,,,,,
占领重庆,occupy Chongqing,--,2011-10-20,Y,,,,,,,,,,,
占领乌鲁木齐,occupy Urumqi,--,2011-10-20,Y,,,,,,,,,,,
占领拉萨,occupy Lhasa,--,2011-10-20,Y,,,,,,,,,,,
占领武汉,occupy Wuhan,--,2011-10-20,Y,,,,,,,,,,,
占领南昌,occupy Nanchang,--,2011-10-20,Y,,,,,,,,,,,
占领福州,occupy Fuzhou,--,2011-10-20,Y,,,,,,,,,,,
占领南京,occupy Nanjing,--,2011-10-20,Y,,,,,,,,,,,
占领大连,occupy Dalian,--,2011-10-20,Y,,,,,,,,,,,
占领杭州,occupy Hangzhou,--,2011-10-20,Y,,,,,,,,,,,
占领哈尔滨,occupy Harbin,--,2011-10-20,Y,,,,,,,,,,,
占领成都,occupy Chengdu,--,2011-10-20,Y,,,,,,,,,,,
占领长沙,occupy Changsha,--,2011-10-20,Y,,,,,,,,,,,
占领呼和浩特,occupy Hohhot,--,2011-10-20,Y,,,,,,,,,,,
占领海口,occupy Haikou,--,2011-10-20,Y,,,,,,,,,,,
占领郑州,occupy Zhengzhou,--,2011-10-20,Y,,,,,,,,,,,
占领长春,occupy Changchun,--,2011-10-20,Y,,,,,,,,,,,
占领沈阳,occupy Shenyang,--,2011-10-20,Y,,,,,,,,,,,
占领西宁,occupy Xining,--,2011-10-20,Y,,,,,,,,,,,
占领兰州,occupy Lanzhou,--,2011-10-20,Y,,,,,,,,,,,
占领太原,occupy Taiyuan,--,2011-10-20,Y,,,,,,,,,,,
占领昆明,occupy Kunming,--,2011-10-20,Y,,,,,,,,,,,
占领石家庄,occupy Shijiazhuang,--,2011-10-20,Y,,,,,,,,,,,
占领济南,occupy Jinan,--,2011-10-20,Y,,,,,,,,,,,
占领海口,occupy Haikou,--,2011-10-20,Y,,,,,,,,,,,
占领南宁,occupy Nanning,--,2011-10-20,Y,,,,,,,,,,,
占领银川,occupy Yinchuan,--,2011-10-20,Y,,,,,,,,,,,
占领吉林,occupy Jilin,--,2011-10-20,Y,,,,,,,,,,,
占领深圳,occupy Shenzhen,--,2011-10-20,Y,,,,,,,,,,,
占领温州,occupy Wenzhou,--,2011-10-20,Y,,,,,,,,,,,
占领青岛,occupy Qingdao,--,2011-10-20,Y,,,,,,,,,,,
占领中南海,occupy Zhongnanhai,--,2011-10-20,Y,,,,,,,,,,,
占领金融街,Occupy Wall Street,--,2011-10-20,Y,,,,,,,,,,,
占领王府井,occupy Wangfujing,--,2011-10-20,Y,,,,,,,,,,,
新天地,Xintiandi [in Shanghai],--,2011-10-20,Y,2011-12-08,N,,,,,,,,,
长安街,Changan Avenue,--,2011-10-20,Y,2012-03-20,Y,,,,,,,,,
西朝鲜,West Korea,--,2011-10-20,Y,2014-08-26,Y,,,,,,,,,
洛阳性奴,Luoyang sex slave,--,2011-10-20,Y,,,,,,,,,,,
喀什,Kashgar,--,2011-10-20,Y,2011-12-05,N,2012-02-28,Y,,,,,,,
低俗屠夫,Vulgar Butcher [Wu Gan],--,2011-10-20,Y,,,,,,,,,,,
萧瀚,Xiao Han,--,2011-10-20,Y,,,,,,,,,,,
克拉玛依,Karamay,--,2011-10-20,Y,2011-12-08,N,,,,,,,,,
张澜澜,Zhang Lanlan [Zhang Xiaoxue],--,2011-10-20,Y,,,,,,,,,,,
胡涛,Hu [Jin]tao,--,2011-10-20,Y,,,,,,,,,,,
坦克,tank,--,2011-10-20,Y,,,,,,,,,,,
赖昌星,Lai Changxing,--,2011-10-20,Y,,,,,,,,,,,
龙应台,Lung Ying-tai,--,2011-10-20,Y,,,,,,,,,,,
双十节,Double Tenth Day (National Day of the Republic of China),--,2011-10-20,Y,,,,,,,,,,,
三退,"Three Leaves (Falungong pledge to leave the Party, the Communist Youth League, and the Young Pioneers)",--,2011-10-20,Y,,,,,,,,,,,
明慧,Minghui (Falungong website),--,2011-10-20,Y,,,,,,,,,,,
anal,anal,--,2011-10-20,Y,,,,,,,,,,,
下台 ,step down [from office],--,2011-10-20,Y,2012-03-22,Y,,,,,,,,,
退党,leave the Party,--,2011-10-20,Y,,,,,,,,,,,
暴政,tyranny,--,2011-10-20,Y,,,,,,,,,,,
朋党参政,cronyism,--,2011-10-20,Y,,,,,,,,,,,
党棍,party boss,--,2011-10-20,Y,,,,,,,,,,,
工人党,Workers' Party,--,2011-10-20,Y,,,,,,,,,,,
党国,party-state,--,2011-10-20,Y,,,,,,,,,,,
胡+温,Hu + Wen,--,2011-10-20,Y,,,,,,,,,,,
广场,square,--,2011-10-20,Y,,,,,,,,,,,
维稳,stability maintenance,--,2011-10-20,Y,2012-03-26,N,,,,,,,,,
胡启立,Hu Qili,--,2011-10-20,Y,,,,,,,,,,,
刘华清,Liu Huaqing,--,2011-10-20,Y,,,,,,,,,,,
乔石,Qiao Shi,--,2011-10-20,Y,,,,,,,,,,,
尉建行,Wei Jianxing,--,2011-10-20,Y,,,,,,,,,,,
吴邦国,Wu Bangguo,--,2011-10-20,Y,,,,,,,,,,,
九长老,Nine Elders,--,2011-10-20,Y,2012-03-22,Y,,,,,,,,,
九常委,nine Standing Committee members,--,2011-10-20,Y,,,,,,,,,,,
中华人民共和国,People's Republic of China,--,2011-10-20,Y,,,,,,,,,,,
敏感瓷,sensitive porcelain,--,2011-10-19,Y,,,,,,,,,,,
毛腊肉,Mao Cured-meat (Mao Zedong),--,2011-10-18,Y,2012-03-22,Y,,,,,,,,,
土共,tugong (Hong Kong supporters of the CCP),--,2011-10-18,Y,,,,,,,,,,,
伊斯兰教,Islam,--,2011-10-18,Y,,,,,,,,,,,
